"TABLE_NAME","TABLESPACE_NAME","CLUSTER_NAME","IOT_NAME","STATUS","PCT_FREE","PCT_USED","INI_TRANS","MAX_TRANS","INITIAL_EXTENT","NEXT_EXTENT","MIN_EXTENTS","MAX_EXTENTS","PCT_INCREASE","FREELISTS","FREELIST_GROUPS","LOGGING","BACKED_UP","NUM_ROWS","BLOCKS","EMPTY_BLOCKS","AVG_SPACE","CHAIN_CNT","AVG_ROW_LEN","AVG_SPACE_FREELIST_BLOCKS","NUM_FREELIST_BLOCKS","DEGREE","INSTANCES","CACHE","TABLE_LOCK","SAMPLE_SIZE","LAST_ANALYZED","PARTITIONED","IOT_TYPE","TEMPORARY","SECONDARY","NESTED","BUFFER_POOL","FLASH_CACHE","CELL_FLASH_CACHE","ROW_MOVEMENT","GLOBAL_STATS","USER_STATS","DURATION","SKIP_CORRUPT","MONITORING","CLUSTER_OWNER","DEPENDENCIES","COMPRESSION","COMPRESS_FOR","DROPPED","READ_ONLY","SEGMENT_CREATED","RESULT_CACHE","CLUSTERING","ACTIVITY_TRACKING","DML_TIMESTAMP","HAS_IDENTITY","CONTAINER_DATA","INMEMORY","INMEMORY_PRIORITY","INMEMORY_DISTRIBUTE","INMEMORY_COMPRESSION","INMEMORY_DUPLICATE","DEFAULT_COLLATION","DUPLICATED","SHARDED","EXTERNAL","CELLMEMORY","CONTAINERS_DEFAULT","CONTAINER_MAP","EXTENDED_DATA_LINK","EXTENDED_DATA_LINK_MAP","INMEMORY_SERVICE","INMEMORY_SERVICE_NAME","CONTAINER_MAP_OBJECT","OWNER","CONSTRAINT_NAME","CONSTRAINT_TYPE","TABLE_NAME_1","SEARCH_CONDITION","SEARCH_CONDITION_VC","R_OWNER","R_CONSTRAINT_NAME","DELETE_RULE","STATUS_1","DEFERRABLE","DEFERRED","VALIDATED","GENERATED","BAD","RELY","LAST_CHANGE","INDEX_OWNER","INDEX_NAME","INVALID","VIEW_RELATED","ORIGIN_CON_ID"
"CLIENTE","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011901","C","CLIENTE","""ID_CLIENTE"" IS NOT NULL","""ID_CLIENTE"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"CLIENTE","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011902","C","CLIENTE","""CALLE"" IS NOT NULL","""CALLE"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"CLIENTE","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011903","C","CLIENTE","""CP"" IS NOT NULL","""CP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"CLIENTE","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011904","C","CLIENTE","""CURP"" IS NOT NULL","""CURP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"CLIENTE","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","PK_CLIENTE","P","CLIENTE","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"USERP8","PK_CLIENTE","","",1
"CLIENTE","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_PERSONA_CL","R","CLIENTE","","","USERP8","PK_PERSONA","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"TARJETA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011907","C","TARJETA","""NUM_TARJETA"" IS NOT NULL","""NUM_TARJETA"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"TARJETA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011908","C","TARJETA","""ID_CLIENTE"" IS NOT NULL","""ID_CLIENTE"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"TARJETA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","PK_TARJETA","P","TARJETA","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"USERP8","PK_TARJETA","","",1
"TARJETA","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_CLIENTE","R","TARJETA","","","USERP8","PK_CLIENTE","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"EMAIL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011911","C","EMAIL","""ID_CLIENTE"" IS NOT NULL","""ID_CLIENTE"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"EMAIL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011912","C","EMAIL","""EMAIL"" IS NOT NULL","""EMAIL"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"EMAIL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_CLIENTE_MAIL","R","EMAIL","","","USERP8","PK_CLIENTE","NO ACTION","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"EMAIL","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","CH_EMAIL","C","EMAIL","email LIKE '.%[@].%[.].%'","email LIKE '.%[@].%[.].%'","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"HORARIO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011915","C","HORARIO","""ID_TIPO_DEP"" IS NOT NULL","""ID_TIPO_DEP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"HORARIO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","PK_HORARIO","P","HORARIO","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"USERP8","PK_HORARIO","","",1
"HORARIO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_ID_TIPO_DEP_HOR","R","HORARIO","","","USERP8","PK_TIPO_DEP","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"SUELDO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011918","C","SUELDO","""SUELDO"" IS NOT NULL","""SUELDO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"SUELDO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_TIPO_DEP_SUELDO","R","SUELDO","","","USERP8","PK_TIPO_DEP","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"SUELDO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_TIPO_PUESTO","R","SUELDO","","","USERP8","PK_HORARIO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"SUELDO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","PK_SUELDO","P","SUELDO","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"USERP8","PK_SUELDO","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011922","C","EMPLEADO","""ID_EMPLEADO"" IS NOT NULL","""ID_EMPLEADO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011923","C","EMPLEADO","""CURP"" IS NOT NULL","""CURP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011924","C","EMPLEADO","""TIPO_DEP"" IS NOT NULL","""TIPO_DEP"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","PK_EMPLEADO","P","EMPLEADO","","","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"USERP8","PK_EMPLEADO","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_PERSONA_EMPL","R","EMPLEADO","","","USERP8","PK_PERSONA","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_TIPO_DEP_EMPL","R","EMPLEADO","","","USERP8","PK_TIPO_DEP","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"EMPLEADO","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","YES","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_PUESTO_REG_EMPL","R","EMPLEADO","","","USERP8","PK_SUELDO","SET NULL","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"TRABAJAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011929","C","TRABAJAR","""ID_SUC"" IS NOT NULL","""ID_SUC"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"TRABAJAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011930","C","TRABAJAR","""ID_EMPLEADO"" IS NOT NULL","""ID_EMPLEADO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"TRABAJAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_SUC_TRABAJAR","R","TRABAJAR","","","USERP8","PK_SUCURSAL","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"TRABAJAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_EMPLEADO_TRABAJAR","R","TRABAJAR","","","USERP8","PK_EMPLEADO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"DIRIGIR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011933","C","DIRIGIR","""ID_SUC"" IS NOT NULL","""ID_SUC"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"DIRIGIR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011934","C","DIRIGIR","""ID_EMPLEADO"" IS NOT NULL","""ID_EMPLEADO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"DIRIGIR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_SUC_DIRIGIR","R","DIRIGIR","","","USERP8","PK_SUCURSAL","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"DIRIGIR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","FK_EMPLEADO_DIRIGIR","R","DIRIGIR","","","USERP8","PK_EMPLEADO","CASCADE","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","USER NAME","","",20/05/19,"","","","",1
"SUPERVISAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011937","C","SUPERVISAR","""ID_EMPLEADO"" IS NOT NULL","""ID_EMPLEADO"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
"SUPERVISAR","EQUIPOP8","","","VALID",10,,1,255,,,,,,,,"YES","N",0,0,0,0,0,0,0,0,"         1","         1","    N","ENABLED",0,20/05/19,"NO","","N","N","NO","DEFAULT","DEFAULT","DEFAULT","DISABLED","YES","NO","","DISABLED","YES","","DISABLED","DISABLED","","NO","NO","NO","DEFAULT","NO","","","NO","NO","DISABLED","","","","","USING_NLS_COMP","N","N","NO","","NO","NO","NO","NO","","","NO","USERP8","SYS_C0011938","C","SUPERVISAR","""ID_SUC"" IS NOT NULL","""ID_SUC"" IS NOT NULL","","","","ENABLED","NOT DEFERRABLE","IMMEDIATE","VALIDATED","GENERATED NAME","","",20/05/19,"","","","",1
